datetime,open,high,low,close,volume,openinterest
2021-02-10,5441.2,5590.2,5441.2,5562.799999999999,60754.0,115550.0
2021-02-18,5675.4,5688.799999999999,5483.999999999999,5511.4,105675.0,135367.0
2021-02-19,5499.799999999999,5538.599999999999,5441.599999999999,5521.799999999999,109943.0,143418.0
2021-02-22,5534.599999999999,5536.599999999999,5345.599999999999,5353.599999999999,133089.0,152273.0
2021-02-23,5330.2,5402.599999999999,5311.599999999999,5339.2,112716.0,146224.0
2021-02-24,5356.599999999999,5369.4,5139.599999999999,5195.2,147627.0,156576.0
2021-02-25,5252.2,5288.799999999999,5202.599999999999,5242.4,119545.0,143867.0
2021-02-26,5138.599999999999,5184.4,5076.599999999999,5090.599999999999,134897.0,152256.0
2021-03-01,5134.799999999999,5173.599999999999,5112.999999999999,5166.799999999999,102131.0,138320.0
2021-03-02,5189.4,5199.2,5035.599999999999,5085.599999999999,131005.0,145847.0
2021-03-03,5074.999999999999,5190.599999999999,5070.799999999999,5186.599999999999,102174.0,130036.0
2021-03-04,5138.999999999999,5148.599999999999,5003.599999999999,5044.2,126868.0,145538.0
2021-03-05,4975.599999999999,5075.599999999999,4932.4,5030.999999999999,135023.0,139007.0
2021-03-08,5066.799999999999,5091.799999999999,4820.799999999999,4825.2,143486.0,145442.0
2021-03-09,4838.599999999999,4863.599999999999,4698.599999999999,4741.799999999999,165628.0,139143.0
2021-03-10,4807.4,4832.799999999999,4747.599999999999,4756.599999999999,129551.0,128236.0
2021-03-11,4787.999999999999,4898.599999999999,4782.2,4887.599999999999,125658.0,122994.0
2021-03-12,4902.799999999999,4907.2,4832.599999999999,4895.599999999999,115499.0,117097.0
2021-03-15,4875.599999999999,4880.599999999999,4749.2,4804.4,122174.0,114642.0
2021-03-16,4819.4,4854.599999999999,4779.599999999999,4828.799999999999,107522.0,98087.0
2021-03-17,4816.599999999999,4887.599999999999,4772.599999999999,4849.799999999999,108935.0,85825.0
2021-03-18,4873.599999999999,4925.599999999999,4872.799999999999,4910.4,78755.0,41604.0
2021-03-19,4847.0,4860.0,4733.0,4772.0,118670.0,115031.0
2021-03-22,4781.0,4848.8,4755.4,4831.6,99348.0,108183.0
2021-03-23,4841.0,4851.0,4746.0,4808.4,107857.0,114117.0
2021-03-24,4795.6,4837.4,4726.0,4748.4,112901.0,115774.0
2021-03-25,4740.8,4770.6,4703.6,4747.6,102740.0,114247.0
2021-03-26,4772.0,4876.8,4772.0,4847.4,114974.0,114483.0
2021-03-29,4857.4,4885.8,4817.0,4843.0,97009.0,108490.0
2021-03-30,4846.8,4904.8,4833.2,4883.0,91839.0,108712.0
2021-03-31,4874.8,4877.8,4802.2,4848.2,93216.0,106697.0
2021-04-01,4866.6,4933.0,4857.2,4924.6,93055.0,105958.0
2021-04-02,4937.2,4977.6,4918.0,4971.8,89971.0,104923.0
2021-04-06,4981.0,4991.2,4921.0,4932.0,85118.0,100941.0
2021-04-07,4942.0,4948.8,4866.6,4899.0,86396.0,104246.0
2021-04-08,4881.0,4934.0,4859.4,4918.8,88682.0,100296.0
2021-04-09,4906.0,4908.0,4835.6,4852.6,88322.0,100118.0
2021-04-12,4857.0,4871.6,4767.6,4783.2,99659.0,94768.0
2021-04-13,4797.2,4824.0,4761.0,4781.6,93314.0,81845.0
2021-04-14,4789.4,4826.0,4780.2,4807.8,81650.0,63448.0
2021-04-15,4799.2,4801.0,4727.4,4785.0,64765.0,31518.0
2021-04-16,4799.8,4818.8,4750.400000000001,4805.2,93908.0,92131.0
2021-04-19,4798.8,4948.8,4773.6,4939.6,113451.0,99590.0
2021-04-20,4916.8,4969.0,4911.8,4930.6,86996.0,92419.0
2021-04-21,4906.8,4955.8,4892.8,4934.8,84536.0,93642.0
2021-04-22,4961.8,4966.0,4906.0,4924.0,86313.0,92528.0
2021-04-23,4936.8,4995.6,4923.0,4986.2,96021.0,94324.0
2021-04-26,5006.8,5039.0,4904.0,4908.8,109495.0,95994.0
2021-04-27,4930.8,4942.6,4893.8,4926.0,81161.0,88251.0
2021-04-28,4903.400000000001,4972.400000000001,4891.2,4970.400000000001,90053.0,91541.0
2021-04-29,4987.0,5032.400000000001,4963.8,5024.400000000001,93771.0,89185.0
2021-04-30,5011.8,5024.400000000001,4938.8,4973.6,93867.0,88632.0
2021-05-06,4968.8,4998.6,4887.400000000001,4912.8,100033.0,94389.0
2021-05-07,4930.8,4951.400000000001,4844.8,4848.400000000001,95341.0,91656.0
2021-05-10,4864.8,4879.0,4803.400000000001,4855.400000000001,88572.0,89597.0
2021-05-11,4823.0,4901.2,4783.2,4884.400000000001,93994.0,87929.0
2021-05-12,4871.400000000001,4918.8,4849.2,4912.400000000001,82142.0,82481.0
2021-05-13,4866.8,4885.2,4828.400000000001,4859.6,88074.0,80001.0
2021-05-14,4882.0,4996.0,4854.0,4995.6,54141.0,96747.0
2021-05-17,4995.6,5090.2,4992.4,5060.0,49921.0,99844.0
2021-05-18,5068.2,5089.0,5041.8,5064.0,39000.0,102264.0
2021-05-19,5048.0,5073.0,5028.6,5054.0,49226.0,115177.0
2021-05-20,5046.2,5087.6,5029.4,5075.2,81764.0,140132.0
2021-05-21,5093.0,5112.6,4996.6,5009.4,119574.0,154970.0
2021-05-24,5021.6,5038.6,4969.2,5038.2,96425.0,145302.0
2021-05-25,5048.4,5234.0,5043.2,5218.8,134315.0,160047.0
2021-05-26,5223.6,5246.6,5204.2,5218.8,90262.0,146857.0
2021-05-27,5210.2,5285.4,5182.8,5236.0,108424.0,154521.0
2021-05-28,5234.6,5261.6,5184.4,5217.0,108613.0,148325.0
2021-05-31,5213.0,5228.0,5173.4,5222.8,85946.0,142061.0
2021-06-01,5214.0,5234.8,5154.2,5226.0,107218.0,145030.0
2021-06-02,5235.8,5240.8,5151.2,5183.8,106742.0,135913.0
2021-06-03,5184.0,5202.6,5134.8,5136.2,104540.0,134495.0
2021-06-04,5123.0,5235.6,5109.4,5172.2,131409.0,137378.0
2021-06-07,5176.0,5180.8,5127.0,5166.8,81103.0,118677.0
2021-06-08,5165.0,5221.2,5088.8,5122.8,116983.0,129516.0
2021-06-09,5115.2,5147.4,5107.0,5133.6,84190.0,112961.0
2021-06-10,5133.0,5205.0,5124.2,5171.6,111800.0,119526.0
2021-06-11,5178.4,5188.0,5114.2,5119.2,95326.0,105224.0
2021-06-15,5121.4,5133.0,5031.2,5060.2,94147.0,94471.0
2021-06-16,5063.0,5065.4,4970.0,4984.0,85740.0,72289.0
2021-06-17,4978.0,5022.0,4977.6,4996.0,61557.0,36690.0
2021-06-18,4995.0,5034.8,4962.6,4998.6,98545.0,111625.0
2021-06-21,4995.8,5032.6,4958.0,4998.0,93196.0,107487.0
2021-06-22,5015.8,5029.6,4980.2,5016.0,91228.0,109439.0
2021-06-23,5022.8,5082.8,5011.400000000001,5052.400000000001,96812.0,108605.0
2021-06-24,5062.8,5070.8,5032.0,5069.400000000001,67159.0,100255.0
2021-06-25,5072.0,5178.6,5072.0,5155.8,93241.0,111281.0
2021-06-28,5168.8,5176.8,5138.2,5158.8,65842.0,100581.0
2021-06-29,5154.8,5156.0,5092.8,5099.6,75592.0,104360.0
2021-06-30,5106.2,5147.8,5104.400000000001,5128.400000000001,70531.0,98266.0
2021-07-01,5150.8,5156.8,5065.8,5091.400000000001,103627.0,114702.0
2021-07-02,5085.8,5090.8,4977.2,4981.0,96721.0,105288.0
2021-07-05,4983.6,5009.2,4965.400000000001,4997.8,68650.0,100238.0
2021-07-06,5002.0,5010.8,4947.8,5002.8,90623.0,110827.0
2021-07-07,4976.6,5080.8,4972.2,5060.0,93770.0,99366.0
2021-07-08,5066.6,5072.0,4997.8,5012.2,81035.0,95795.0
2021-07-09,4996.0,5007.8,4930.8,4986.8,94500.0,97329.0
2021-07-12,5021.8,5086.400000000001,4996.400000000001,5047.8,101679.0,88837.0
2021-07-13,5050.8,5094.2,5043.2,5069.8,77109.0,74674.0
2021-07-14,5054.2,5057.400000000001,4998.6,5010.8,80921.0,65377.0
2021-07-15,5014.400000000001,5090.8,4995.8,5081.6,61383.0,26882.0
2021-07-16,5068.0,5082.0,5019.6,5027.0,75379.0,82818.0
2021-07-19,5015.6,5061.200000000001,4971.200000000001,5050.400000000001,89767.0,94060.0
2021-07-20,5027.6,5056.0,5008.0,5039.8,71109.0,85548.0
2021-07-21,5056.8,5104.6,5053.6,5073.400000000001,86017.0,92494.0
2021-07-22,5082.200000000001,5106.6,5069.0,5078.8,66598.0,84420.0
2021-07-23,5070.6,5078.400000000001,5013.8,5025.8,79982.0,89896.0
2021-07-26,5003.6,5005.0,4794.8,4844.6,112598.0,103584.0
2021-07-27,4845.200000000001,4869.8,4647.8,4673.0,111570.0,102252.0
2021-07-28,4687.200000000001,4717.400000000001,4609.200000000001,4690.200000000001,113189.0,104498.0
2021-07-29,4773.6,4777.0,4725.0,4757.400000000001,85098.0,93093.0
2021-07-30,4712.6,4744.0,4679.0,4726.200000000001,82653.0,94608.0
2021-08-02,4722.6,4863.6,4688.6,4844.0,105148.0,95795.0
2021-08-03,4831.0,4871.8,4808.400000000001,4856.0,78474.0,85289.0
2021-08-04,4845.6,4901.8,4841.400000000001,4875.8,73095.0,87064.0
2021-08-05,4846.0,4899.8,4831.6,4846.0,75627.0,86397.0
2021-08-06,4852.6,4856.0,4809.6,4844.200000000001,70208.0,83697.0
2021-08-09,4818.6,4929.400000000001,4802.6,4895.8,87536.0,88250.0
2021-08-10,4891.0,4970.6,4858.8,4965.8,89894.0,84701.0
2021-08-11,4954.8,4984.200000000001,4923.8,4926.0,69057.0,75990.0
2021-08-12,4915.400000000001,4937.8,4892.8,4901.6,57981.0,72723.0
2021-08-13,4893.400000000001,4930.8,4855.6,4885.200000000001,31400.0,86873.0
2021-08-16,4881.6,4913.6,4870.200000000001,4886.6,26675.0,85915.0
2021-08-17,4882.6,4920.6,4768.8,4778.0,48525.0,99661.0
2021-08-18,4785.8,4863.400000000001,4772.200000000001,4832.400000000001,55972.0,106845.0
2021-08-19,4825.6,4837.8,4772.400000000001,4795.8,77235.0,130066.0
2021-08-20,4781.6,4785.0,4662.200000000001,4699.6,114753.0,153899.0
2021-08-23,4728.8,4793.8,4710.8,4771.400000000001,90998.0,138322.0
2021-08-24,4792.6,4856.0,4787.200000000001,4833.400000000001,88831.0,139259.0
2021-08-25,4848.400000000001,4848.400000000001,4806.6,4832.8,70427.0,131686.0
2021-08-26,4824.0,4828.200000000001,4741.6,4757.400000000001,86799.0,143405.0
2021-08-27,4752.0,4829.8,4751.6,4776.8,94340.0,139439.0
2021-08-30,4797.6,4807.8,4731.6,4758.6,94176.0,139072.0
2021-08-31,4763.6,4784.0,4687.6,4760.0,104376.0,141716.0
2021-09-01,4748.8,4880.200000000001,4718.8,4838.0,130017.0,143730.0
2021-09-02,4836.6,4860.6,4811.8,4835.8,73853.0,128436.0
2021-09-03,4843.8,4866.400000000001,4802.6,4816.8,96552.0,127869.0
2021-09-06,4819.400000000001,4919.6,4812.6,4895.6,96949.0,119561.0
2021-09-07,4901.200000000001,4991.400000000001,4878.0,4966.0,96791.0,115280.0
2021-09-08,4964.400000000001,4996.0,4927.6,4942.6,76587.0,104773.0
2021-09-09,4929.6,4944.6,4902.0,4940.400000000001,70316.0,101834.0
2021-09-10,4941.400000000001,5034.6,4940.6,4998.400000000001,100736.0,107351.0
2021-09-13,4986.400000000001,5017.6,4937.400000000001,4966.8,82597.0,88918.0
2021-09-14,4970.8,4990.200000000001,4880.200000000001,4898.8,92838.0,81596.0
2021-09-15,4891.400000000001,4891.400000000001,4820.8,4851.400000000001,76971.0,60613.0
2021-09-16,4855.400000000001,4868.200000000001,4787.200000000001,4794.200000000001,61240.0,33731.0
2021-09-17,4796.800000000001,4852.800000000001,4774.800000000001,4843.000000000001,83240.0,87959.0
2021-09-22,4772.600000000001,4828.800000000001,4762.200000000001,4809.4000000000015,79208.0,88491.0
2021-09-23,4832.800000000001,4873.000000000001,4816.200000000001,4833.200000000001,70537.0,87619.0
2021-09-24,4825.800000000001,4894.800000000001,4825.800000000001,4852.000000000001,80688.0,89438.0
2021-09-27,4874.600000000001,4922.000000000001,4838.4000000000015,4886.200000000001,98399.0,95923.0
2021-09-28,4868.800000000001,4904.4000000000015,4845.800000000001,4872.000000000001,72042.0,83948.0
2021-09-29,4844.800000000001,4872.600000000001,4792.600000000001,4848.800000000001,92023.0,89822.0
2021-09-30,4845.200000000001,4874.200000000001,4840.600000000001,4852.000000000001,57334.0,75617.0
2021-10-08,4894.800000000001,4938.4000000000015,4889.600000000001,4926.000000000001,75373.0,82479.0
2021-10-11,4938.000000000001,4984.800000000001,4921.000000000001,4925.000000000001,63147.0,68043.0
2021-10-12,4910.4000000000015,4922.4000000000015,4833.000000000001,4872.000000000001,75330.0,67288.0
2021-10-13,4865.200000000001,4951.600000000001,4863.200000000001,4930.4000000000015,63379.0,49336.0
2021-10-14,4930.600000000001,4953.4000000000015,4892.200000000001,4902.000000000001,47250.0,25139.0
2021-10-15,4893.800000000001,4944.4000000000015,4874.800000000001,4933.800000000001,57139.0,64465.0
2021-10-18,4917.800000000001,4925.200000000002,4828.4000000000015,4861.200000000002,22984.0,81330.0
2021-10-19,4861.200000000002,4925.200000000002,4861.200000000002,4909.000000000002,17602.0,79140.0
2021-10-20,4923.4000000000015,4947.4000000000015,4892.4000000000015,4903.200000000002,16853.0,79895.0
2021-10-21,4913.200000000002,4950.200000000002,4881.000000000002,4929.800000000001,22263.0,80789.0
2021-10-22,4939.600000000001,5003.000000000002,4936.200000000002,4966.800000000001,25417.0,80255.0
2021-10-25,4955.200000000002,4993.4000000000015,4938.4000000000015,4980.600000000001,18606.0,79269.0
2021-10-26,4990.000000000002,5022.4000000000015,4948.800000000001,4961.200000000002,21704.0,79350.0
2021-10-27,4940.4000000000015,4940.4000000000015,4873.800000000001,4885.600000000001,22794.0,78411.0
2021-10-28,4873.600000000001,4903.800000000001,4860.4000000000015,4883.000000000002,17793.0,77568.0
2021-10-29,4883.000000000002,4918.4000000000015,4873.4000000000015,4914.000000000002,19631.0,78251.0
2021-11-01,4887.600000000001,4922.4000000000015,4870.4000000000015,4898.800000000001,16508.0,75454.0
2021-11-02,4903.000000000002,4932.4000000000015,4807.4000000000015,4846.4000000000015,30031.0,79829.0
2021-11-03,4846.4000000000015,4875.200000000002,4814.4000000000015,4828.800000000001,19614.0,76388.0
2021-11-04,4853.600000000001,4891.4000000000015,4847.4000000000015,4873.000000000002,16894.0,75990.0
2021-11-05,4870.600000000001,4904.4000000000015,4858.600000000001,4859.4000000000015,16862.0,74964.0
2021-11-08,4864.4000000000015,4887.600000000001,4839.200000000002,4854.600000000001,16429.0,75685.0
2021-11-09,4873.600000000001,4893.4000000000015,4828.000000000002,4853.4000000000015,21219.0,77078.0
2021-11-10,4843.000000000002,4843.600000000001,4754.4000000000015,4823.200000000002,29030.0,79772.0
2021-11-11,4807.200000000002,4913.000000000002,4807.200000000002,4907.4000000000015,28377.0,77009.0
2021-11-12,4915.000000000002,4925.000000000002,4887.4000000000015,4904.800000000001,19974.0,77505.0
2021-11-15,4911.600000000001,4929.4000000000015,4880.200000000002,4903.600000000001,21052.0,79396.0
2021-11-16,4910.600000000001,4937.200000000002,4886.000000000002,4899.4000000000015,28952.0,86085.0
2021-11-17,4900.200000000002,4913.000000000002,4877.200000000002,4895.200000000002,30506.0,90660.0
2021-11-18,4883.000000000002,4883.200000000002,4831.4000000000015,4843.600000000001,57038.0,110511.0
2021-11-19,4839.4000000000015,4916.600000000001,4832.000000000002,4908.200000000002,78568.0,120424.0
2021-11-22,4918.000000000002,4935.4000000000015,4905.600000000001,4918.4000000000015,59151.0,112425.0
2021-11-23,4912.4000000000015,4941.4000000000015,4903.600000000001,4921.000000000002,50616.0,112423.0
2021-11-24,4925.800000000001,4957.000000000002,4907.600000000001,4930.000000000002,63312.0,115558.0
2021-11-25,4929.800000000001,4934.4000000000015,4900.000000000002,4910.200000000002,50800.0,108024.0
2021-11-26,4895.000000000002,4900.200000000002,4858.4000000000015,4869.4000000000015,54972.0,111054.0
2021-11-29,4841.000000000002,4877.200000000002,4835.4000000000015,4866.600000000001,62351.0,112231.0
2021-11-30,4879.000000000002,4885.600000000001,4819.800000000001,4846.600000000001,64388.0,111426.0
2021-12-01,4855.600000000001,4869.600000000001,4842.200000000002,4860.600000000001,50076.0,107168.0
2021-12-02,4858.000000000002,4886.600000000001,4839.600000000001,4872.000000000002,57761.0,108271.0
2021-12-03,4872.200000000002,4920.4000000000015,4863.200000000002,4919.600000000001,69216.0,105458.0
2021-12-06,4931.4000000000015,4955.4000000000015,4905.600000000001,4908.600000000001,63233.0,103882.0
2021-12-07,4945.600000000001,4949.000000000002,4914.4000000000015,4938.4000000000015,64193.0,100951.0
2021-12-08,4945.4000000000015,5022.000000000002,4929.200000000002,5019.200000000002,76840.0,106086.0
2021-12-09,5023.4000000000015,5151.200000000002,5017.600000000001,5102.600000000001,92892.0,107229.0
2021-12-10,5081.600000000001,5098.000000000002,5070.600000000001,5086.4000000000015,63894.0,93883.0
2021-12-13,5133.4000000000015,5175.000000000002,5093.600000000001,5094.000000000002,79346.0,89904.0
2021-12-14,5080.600000000001,5103.200000000002,5060.800000000001,5072.800000000001,56578.0,71911.0
2021-12-15,5061.600000000001,5082.600000000001,5019.000000000002,5022.600000000001,55513.0,56801.0
2021-12-16,5027.200000000002,5049.200000000002,5009.4000000000015,5048.600000000001,46816.0,28878.0
2021-12-17,5038.4000000000015,5043.4000000000015,4973.800000000001,4976.600000000001,64707.0,81169.0
2021-12-20,4961.800000000001,4997.600000000001,4895.600000000001,4904.4000000000015,73859.0,88065.0
2021-12-21,4908.000000000002,4942.600000000001,4898.4000000000015,4923.600000000001,58558.0,82588.0
2021-12-22,4935.200000000002,4948.800000000001,4911.000000000002,4921.800000000001,48903.0,80702.0
2021-12-23,4934.4000000000015,4969.200000000002,4916.4000000000015,4962.800000000001,59854.0,84758.0
2021-12-24,4967.4000000000015,4976.200000000002,4916.200000000002,4938.000000000002,54739.0,78972.0
2021-12-27,4938.4000000000015,4964.000000000002,4912.600000000001,4945.4000000000015,52840.0,82521.0
2021-12-28,4951.200000000002,4994.200000000002,4940.4000000000015,4975.000000000002,62373.0,83926.0
2021-12-29,4980.200000000002,4982.000000000002,4900.600000000001,4903.4000000000015,63531.0,83052.0
2021-12-30,4905.4000000000015,4964.4000000000015,4899.600000000001,4940.4000000000015,63936.0,80206.0
2021-12-31,4960.4000000000015,4973.800000000001,4931.800000000001,4943.4000000000015,50670.0,74825.0
2022-01-04,4960.4000000000015,4966.4000000000015,4872.600000000001,4926.000000000002,65395.0,82784.0
2022-01-05,4920.000000000002,4929.200000000002,4855.600000000001,4877.4000000000015,73461.0,83642.0
2022-01-06,4860.600000000001,4868.000000000002,4787.600000000001,4818.600000000001,67481.0,82203.0
2022-01-07,4834.000000000002,4863.800000000001,4825.800000000001,4830.000000000002,58567.0,77525.0
2022-01-10,4822.4000000000015,4858.000000000002,4790.600000000001,4846.000000000002,55271.0,76637.0
2022-01-11,4842.000000000002,4859.000000000002,4796.000000000002,4801.200000000002,60829.0,76606.0
2022-01-12,4822.4000000000015,4870.000000000002,4819.4000000000015,4853.000000000002,58829.0,71136.0
2022-01-13,4863.4000000000015,4868.800000000001,4767.4000000000015,4767.600000000001,66308.0,73755.0
2022-01-14,4753.600000000001,4772.800000000001,4721.000000000002,4724.000000000002,58708.0,65672.0
2022-01-17,4732.4000000000015,4784.4000000000015,4730.600000000001,4764.000000000002,53583.0,59943.0
2022-01-18,4760.4000000000015,4831.4000000000015,4745.600000000001,4812.600000000001,58610.0,54102.0
2022-01-19,4818.600000000001,4839.800000000001,4762.000000000002,4788.800000000001,55463.0,44774.0
2022-01-20,4784.800000000001,4855.200000000002,4784.800000000001,4825.4000000000015,45581.0,24238.0
2022-01-21,4815.600000000001,4826.600000000001,4773.800000000001,4796.800000000001,58045.0,61951.0
2022-01-24,4776.600000000001,4809.4000000000015,4755.200000000002,4795.000000000001,58320.0,61440.0
2022-01-25,4772.000000000001,4785.600000000001,4678.000000000001,4682.4000000000015,64532.0,65464.0
2022-01-26,4708.000000000001,4719.200000000002,4656.000000000001,4710.000000000001,60134.0,63271.0
2022-01-27,4699.000000000001,4701.4000000000015,4612.600000000001,4629.4000000000015,67742.0,65389.0
2022-01-28,4658.4000000000015,4660.600000000001,4515.600000000001,4532.200000000002,75527.0,64225.0
2022-02-07,4608.4000000000015,4659.800000000001,4599.600000000001,4618.800000000001,56834.0,57646.0
2022-02-08,4607.200000000002,4618.200000000002,4509.600000000001,4598.800000000001,65302.0,64391.0
2022-02-09,4607.200000000002,4650.600000000001,4585.600000000001,4640.000000000001,57333.0,56781.0
2022-02-10,4647.600000000001,4650.800000000001,4602.800000000001,4627.800000000001,50993.0,55762.0
2022-02-11,4611.200000000002,4659.200000000002,4586.800000000001,4586.800000000001,64200.0,59808.0
2022-02-14,4572.600000000001,4591.200000000002,4522.200000000002,4544.200000000002,56775.0,52644.0
2022-02-15,4547.000000000001,4591.000000000001,4541.200000000002,4582.800000000001,51003.0,46560.0
2022-02-16,4610.600000000001,4630.200000000002,4593.600000000001,4604.000000000001,40895.0,35295.0
2022-02-17,4602.600000000001,4644.200000000002,4594.4000000000015,4615.4000000000015,33686.0,20766.0
2022-02-18,4593.200000000002,4631.200000000002,4590.000000000001,4628.000000000001,16101.0,7410.0
2022-02-21,4620.6,4624.200000000001,4584.200000000001,4606.6,62344.0,127738.0
2022-02-22,4573.400000000001,4574.200000000001,4519.800000000001,4548.6,74109.0,132507.0
2022-02-23,4558.200000000001,4601.200000000001,4551.200000000001,4596.400000000001,59859.0,122249.0
2022-02-24,4569.200000000001,4578.800000000001,4471.6,4513.200000000001,91859.0,139308.0
2022-02-25,4548.200000000001,4602.200000000001,4539.800000000001,4551.200000000001,79599.0,124282.0
2022-02-28,4545.200000000001,4559.800000000001,4507.200000000001,4553.6,65865.0,121879.0
2022-03-01,4579.200000000001,4600.200000000001,4556.000000000001,4587.800000000001,66397.0,118483.0
2022-03-02,4565.800000000001,4569.400000000001,4531.200000000001,4554.200000000001,61056.0,116401.0
2022-03-03,4578.6,4583.800000000001,4515.000000000001,4526.000000000001,60809.0,117779.0
2022-03-04,4480.800000000001,4516.200000000001,4461.400000000001,4478.6,72018.0,120778.0
2022-03-07,4429.6,4434.800000000001,4303.400000000001,4318.6,81868.0,119532.0
2022-03-08,4343.6,4354.200000000001,4201.6,4216.200000000001,105026.0,117394.0
2022-03-09,4245.400000000001,4273.000000000001,4004.2000000000007,4181.200000000001,123571.0,117527.0
2022-03-10,4255.000000000001,4294.200000000001,4239.6,4245.6,83652.0,104322.0
2022-03-11,4188.200000000001,4296.6,4128.200000000001,4290.200000000001,108112.0,107632.0
2022-03-14,4227.200000000001,4249.800000000001,4140.200000000001,4141.6,95216.0,96044.0
2022-03-15,4089.2000000000007,4142.000000000001,3914.600000000001,3920.600000000001,128984.0,91787.0
2022-03-16,4018.8000000000006,4153.800000000001,3918.8000000000006,4131.400000000001,121382.0,63508.0
2022-03-17,4218.800000000001,4281.200000000001,4188.000000000001,4213.200000000001,68064.0,32138.0
2022-03-18,4193.000000000001,4238.000000000001,4172.200000000001,4231.000000000001,24947.0,0.0
2022-03-21,4234.6,4245.6,4172.400000000001,4213.400000000001,83968.0,95436.0
2022-03-22,4215.400000000001,4258.6,4196.200000000001,4211.6,78783.0,97954.0
2022-03-23,4233.400000000001,4261.400000000001,4205.200000000001,4239.6,85055.0,100264.0
2022-03-24,4213.400000000001,4248.000000000001,4184.000000000001,4217.200000000001,82607.0,100606.0
2022-03-25,4218.400000000001,4236.000000000001,4135.400000000001,4135.400000000001,87845.0,104443.0
2022-03-28,4098.400000000001,4153.400000000001,4053.4000000000005,4126.6,94420.0,110467.0
2022-03-29,4138.400000000001,4163.400000000001,4101.6,4111.6,71009.0,103191.0
2022-03-30,4147.400000000001,4254.400000000001,4144.200000000001,4252.6,103025.0,105510.0
2022-03-31,4233.200000000001,4246.6,4209.400000000001,4217.200000000001,65855.0,92894.0
2022-04-01,4188.6,4290.400000000001,4183.400000000001,4266.400000000001,84252.0,99798.0
2022-04-06,4240.400000000001,4263.400000000001,4218.8,4240.400000000001,70389.0,88547.0
2022-04-07,4218.400000000001,4258.400000000001,4186.400000000001,4193.6,83696.0,98287.0
2022-04-08,4201.6,4233.400000000001,4170.6,4232.200000000001,82187.0,88912.0
2022-04-11,4190.6,4197.6,4085.6000000000004,4098.400000000001,96357.0,91921.0
2022-04-12,4107.200000000001,4183.400000000001,4080.2000000000007,4174.400000000001,99501.0,73813.0
2022-04-13,4149.8,4193.400000000001,4140.400000000001,4146.200000000001,73095.0,56394.0
2022-04-14,4178.400000000001,4217.000000000001,4157.6,4184.6,60196.0,27714.0
2022-04-15,4160.0,4209.0,4150.8,4182.4,74925.0,76695.0
2022-04-18,4138.2,4164.8,4114.0,4158.2,77885.0,76909.0
2022-04-19,4165.0,4188.0,4105.2,4134.8,75170.0,81341.0
2022-04-20,4130.0,4139.0,4054.0,4054.6,84223.0,87351.0
2022-04-21,4053.4,4081.4,3974.2,3998.8,99486.0,94787.0
2022-04-22,3970.0,4043.6,3953.0,4011.8,86195.0,88262.0
2022-04-25,3933.4,3964.4,3800.0,3809.8,113887.0,101633.0
2022-04-26,3832.0,3881.0,3771.4,3782.0,114509.0,97155.0
2022-04-27,3775.0,3886.0,3772.0,3885.8,113514.0,94529.0
2022-04-28,3872.6,3927.8,3864.4,3916.0,97238.0,85934.0
2022-04-29,3936.0,4021.6,3887.2,4019.4,103063.0,88974.0
